mean,var,calculus,maxAbs,deltaT,median,gradientF,gradientS,bS,label
0.018646381,0.000104602,3.13259205,0.031501861,168,0.020283531,0.000396071,-0.000427192,0.036182861,1
-0.008261513,1.89E-05,-1.140088833,0.013921848,138,-0.008737495,-0.000308893,0.000164212,-0.015186499,1
0.031466081,0.000490396,7.488927228,0.065350958,238,0.029119107,0.000638277,-0.000637175,0.070045979,1
-0.011931656,3.76E-05,-1.527251955,0.019528998,128,-0.013000193,-0.000294956,0.000349083,-0.02246873,1
0.027231001,0.000254485,10.67455231,0.058395652,392,0.024121224,0.00011424,-0.000626137,0.065714107,1
-0.020200738,0.000122745,-13.51429383,0.038058244,669,-0.019893621,-3.63E-05,0.000334781,-0.043653546,1
-0.012720393,2.83E-05,-4.770147548,0.021905908,375,-0.012867579,-0.000348665,2.11E-05,-0.015828368,1
0.016668491,7.09E-05,2.433599685,0.026781299,146,0.018445199,0.000384113,-0.00039449,0.030720523,1
-0.013735375,4.68E-05,-6.222124988,0.026122509,453,-0.013719118,-0.00039642,1.50E-05,-0.016102209,1
0.019858163,0.00042767,9.611351087,0.06671335,484,0.010715451,0.000914372,-0.000104237,0.03682294,1
-0.014527138,4.41E-05,-4.677738376,0.026434493,322,-0.013967295,-5.22E-05,0.000379995,-0.030573414,1
0.024738972,0.000138628,3.636628901,0.03835812,147,0.027622313,0.000502476,-0.000568965,0.044425389,1
-0.022621558,0.000262969,-4.026637349,0.045861538,178,-0.022267189,-0.000812144,0.000477755,-0.047011891,1
0.010074638,3.62E-05,3.717541574,0.021324278,369,0.009181266,5.04E-05,-0.000281037,0.024659096,1
-0.007457898,2.35E-05,-1.23801103,0.014553394,166,-0.007102007,-0.000288953,0.000145323,-0.014597139,1
0.00563417,7.75E-06,0.77751552,0.00909056,138,0.006145776,0.000104946,-0.000181334,0.010480913,1
-0.013738635,5.13E-05,-1.593681637,0.022585344,116,-0.015040171,-0.000402452,0.000428483,-0.025753725,1
0.01647527,6.47E-05,2.04293345,0.025966814,124,0.018311775,0.000444288,-0.000431017,0.029820026,1
-0.015521043,6.75E-05,-3.290461053,0.027473295,212,-0.015328191,-0.000440218,0.00018701,-0.028144315,1
0.029831013,0.000280401,8.143866635,0.057708512,273,0.025290267,0.000259083,-0.000821619,0.066413854,1
-0.042673009,0.000559971,-7.425103588,0.073544431,174,-0.045476393,-0.001081073,0.000818547,-0.081480115,1
-0.007759286,1.70E-05,-1.070781461,0.0129823,138,-0.008388491,-0.000238464,0.000179029,-0.014539872,1
0.014026963,0.000238744,4.544735864,0.045526383,324,0.003837112,0.000140671,-0.000728937,0.052056677,1
-0.013657214,4.19E-05,-1.393035865,0.021188931,102,-0.015233441,-0.000488778,0.000380134,-0.024054087,1
0.013028384,6.30E-05,5.732489044,0.031008213,440,0.011915312,0.000422864,-2.28E-05,0.015829824,1
0.038684836,0.000535107,7.079324994,0.069647853,183,0.040598221,0.000891658,-0.000849548,0.078004198,1
0.008885107,9.87E-06,3.10090242,0.014271666,349,0.009045653,0.000254969,-1.44E-05,0.011015106,1
-0.026520094,0.000131447,-10.15719588,0.042454102,383,-0.028719032,-0.000282692,0.000140674,-0.043578029,1
0.023048659,0.000128826,7.029841012,0.034241434,305,0.028242419,0.000178587,-0.000289792,0.039197745,1
-0.013096618,3.11E-05,-6.16850726,0.021167694,471,-0.014455857,-1.83E-05,0.000241108,-0.024359452,1
0.032416685,0.000379706,5.737753289,0.05893281,177,0.033774922,0.000800701,-0.000720578,0.065316596,1
-0.017595378,8.22E-05,-3.747815504,0.030184629,213,-0.0175044,-0.00021075,0.000414803,-0.034993697,1
0.019235331,0.0003072,6.213012069,0.04816647,323,0.012720291,0.000646776,-0.000217173,0.0416938,1
-0.023167595,0.000153669,-5.004200442,0.038536539,216,-0.025386431,-0.000353509,0.000423367,-0.044394601,1
0.028479717,0.000296556,13.69874376,0.055592684,481,0.030261765,3.33E-05,-0.000784047,0.06465301,1
0.026261481,0.000175155,3.597822931,0.042276691,137,0.028992677,0.000687767,-0.00062964,0.048183795,1
0.011448878,3.29E-05,1.293723223,0.018282551,113,0.012775504,0.000375382,-0.00031708,0.020861835,1
0.013135171,5.12E-05,1.838923997,0.022108522,140,0.014319695,0.000390863,-0.000316264,0.024949997,1
0.019219834,0.00012353,4.574320433,0.036504225,238,0.01778563,0.000219363,-0.000530675,0.041860924,1
-0.012093379,2.66E-05,-1.886567154,0.017186637,156,-0.01411652,-0.000279671,0.000173929,-0.020251571,1
0.017093085,8.31E-05,4.7518776,0.03182488,278,0.014123671,0.000143875,-0.000390288,0.036651714,1
-0.035499836,0.000355169,-7.845463744,0.059676515,221,-0.038215939,-0.000504879,0.000681642,-0.068736482,1
0.017348247,8.51E-05,2.446102804,0.02882583,141,0.018839926,0.00052339,-0.000387299,0.032409526,1
0.011513532,3.48E-05,4.271520556,0.023257568,371,0.010678931,3.98E-05,-0.000308858,0.026452998,1
0.007771583,1.48E-05,0.839330914,0.012386912,108,0.008574856,0.000244763,-0.000235884,0.014120542,1
-0.018198829,0.000124538,-6.788163149,0.037225879,373,-0.013568503,-0.000131025,0.000344667,-0.042304808,1
-0.013978342,5.91E-05,-2.362339836,0.023919826,169,-0.01496799,-0.000318648,0.000305192,-0.026989889,1
0.006435588,6.93E-06,0.868804392,0.009048927,135,0.007396394,0.000141846,-0.000109745,0.010495235,1
-0.008892572,5.38E-05,-2.356531659,0.022385266,265,-0.006382513,-0.000375228,8.42E-05,-0.015782629,1
0.018937081,0.000104588,3.503360062,0.031756258,185,0.020572653,0.000419681,-0.000343396,0.036089947,1
-0.012137923,5.47E-05,-4.223997326,0.023622449,348,-0.01106974,-0.000198215,0.00010891,-0.022973872,1
0.005216083,8.28E-06,0.72503555,0.008860913,139,0.00567211,0.000152291,-0.000132526,0.009972296,1
0.014607345,0.000170119,6.704771218,0.041400682,459,0.010391881,0.000109845,-0.000239116,0.038423406,1
-0.010289493,2.36E-05,-1.697766419,0.015804391,165,-0.011613783,-0.000190805,0.000199388,-0.018298929,1
0.019620792,0.00011978,3.158947475,0.033691006,161,0.021188159,0.00042829,-0.000509835,0.038444732,1
0.031821727,0.00031842,3.659498629,0.054405398,115,0.034379231,0.000832005,-0.001254793,0.062413621,1
-0.15530529,0.010847413,-33.23533199,0.307308154,214,-0.151815624,-0.003920037,0.002890105,-0.323141812,1
-0.034733975,0.000335947,-5.592169898,0.057272552,161,-0.038122234,-0.000763854,0.000769007,-0.065740876,1
0.037634916,0.000393529,5.983951577,0.06246262,159,0.040993308,0.000967035,-0.000760698,0.070232953,1
0.027040375,0.000194881,3.325966163,0.044017068,123,0.02984924,0.000814078,-0.00073146,0.050057106,1
-0.010758356,3.96E-05,-1.312519419,0.018998762,122,-0.011448932,-0.000467601,0.000277668,-0.020575069,1
0.030087583,0.000470081,12.57660975,0.076447196,418,0.024872965,0.000144726,-0.001108821,0.088214909,1
-0.037451976,0.000657983,-20.14916325,0.099793758,538,-0.02811609,-0.00147669,0.000102817,-0.057490503,1
0.017899292,8.62E-05,2.989181784,0.029614743,167,0.019256177,0.000342714,-0.000413086,0.033966917,1
-0.035695211,0.000359418,-6.13957625,0.059975398,172,-0.038371094,-0.000643124,0.000895243,-0.068989174,1
0.014430142,5.52E-05,2.366543265,0.024748758,164,0.014802147,0.000575522,-0.000208784,0.025956182,1
-0.010765452,2.90E-05,-1.625583244,0.017969296,151,-0.011116599,-0.000182595,0.000341461,-0.020612143,1
0.022376603,0.000137176,3.871152398,0.037036644,173,0.024254594,0.000553398,-0.00039709,0.041730763,1
-0.01654654,6.78E-05,-2.184143242,0.026548043,132,-0.018160622,-0.00038585,0.000457554,-0.030450451,1
0.02679682,0.000181901,4.126710238,0.043186086,154,0.029464622,0.000566945,-0.000621889,0.049469119,1
-0.020647021,9.09E-05,-2.746053808,0.031395598,133,-0.023318157,-0.000500687,0.000456875,-0.036028319,1
0.029814223,0.000230169,4.382690743,0.04824848,147,0.032927823,0.000740716,-0.000661848,0.055141679,1
-0.02308714,0.000113652,-3.601593832,0.035109728,156,-0.025976275,-0.000488891,0.000431693,-0.040353108,1
0.019923046,7.38E-05,7.94929543,0.036445397,399,0.020023716,0.000189863,-8.33E-05,0.028573018,1
0.013044214,4.05E-05,2.400135295,0.020553995,184,0.014655997,0.000291174,-0.000188714,0.023438998,1
0.030403052,0.00015896,9.516155391,0.050085652,313,0.031826718,0.000637709,-0.000129468,0.045692181,1
-0.01527561,5.17E-05,-2.306617107,0.023551943,151,-0.017156076,-0.000355736,0.000292399,-0.026971353,1
0.008519955,1.62E-05,0.928675053,0.013088898,109,0.009625267,0.000254707,-0.000239664,0.015084407,1
0.028162444,0.000209776,16.78481652,0.052676203,596,0.028116476,5.30E-05,-0.000438662,0.061460655,1
-0.023340263,0.000220969,-8.752598466,0.050268638,375,-0.022531801,-0.000423856,6.88E-05,-0.030441712,1
0.06236999,0.001234124,15.15590745,0.108860331,243,0.065754727,0.000971817,-0.001016862,0.121833455,1
-0.015780626,4.89E-05,-2.098823283,0.023546135,133,-0.017823772,-0.000327278,0.00037731,-0.027247764,1
0.023968295,0.000183449,3.786990574,0.04156057,158,0.025646335,0.000624392,-0.000555819,0.046533515,1
0.020805865,0.000139699,3.412161792,0.036222051,164,0.022186759,0.000503665,-0.000484433,0.040850442,1
-0.015265061,0.000193924,-12.19678376,0.054590608,799,-0.009933528,-0.000322941,4.39E-05,-0.02632174,1
0.013244616,6.70E-05,2.331052463,0.024472578,176,0.013660777,0.000313086,-0.000326163,0.027361544,1
0.012292751,8.88E-05,6.871647662,0.031189766,559,0.009744563,4.83E-05,-0.000360095,0.036227926,1
-0.01000038,2.55E-05,-2.46009337,0.016221797,246,-0.010719424,-0.000173321,0.000110537,-0.017648516,1
-0.004663833,6.84E-06,-0.573651462,0.007943042,123,-0.005058111,-0.000125096,0.000156175,-0.009109937,1
0.011139042,3.53E-05,2.005027536,0.018633167,180,0.01208387,0.000228227,-0.000223896,0.021082457,1
-0.178003517,0.013372915,-47.52693908,0.345276789,267,-0.175979151,-0.002847437,0.003137244,-0.375997571,1
0.010808978,3.25E-05,1.351122307,0.017872662,125,0.011828679,0.000344522,-0.000283944,0.020213615,1
0.011839256,2.80E-05,3.042688669,0.020005909,257,0.010598914,0.000263314,-8.48E-05,0.019140928,1
-0.016579488,7.41E-05,-11.10825704,0.037081581,670,-0.015971597,-0.000378085,1.16E-05,-0.018670412,1
-0.017762184,0.000108522,-4.01425367,0.031795279,226,-0.018533932,-0.000286354,0.000343768,-0.03624207,1
0.01184645,2.40E-05,4.679347708,0.023374172,395,0.011088718,2.32E-05,-0.000401736,0.026849131,1
-0.020161682,0.00017496,-9.69776926,0.04314518,481,-0.01796974,-0.000304855,6.54E-05,-0.027737723,0
-0.012587576,2.93E-05,-2.983255592,0.018057593,237,-0.015417345,-0.000249891,8.95E-05,-0.020573903,0
0.006907704,1.17E-05,0.746032007,0.011000397,108,0.007640403,0.000228565,-0.000201815,0.012567089,0
-0.00558975,5.80E-06,-0.676359729,0.008174891,121,-0.006360714,-0.000163946,0.00010709,-0.0093939,0
0.021121218,0.000118323,7.455789932,0.036191286,353,0.023517375,0.000171767,-0.000254441,0.039155168,0
-0.021385106,0.00011397,-8.297421094,0.037696617,388,-0.023607342,-0.000104925,0.000469538,-0.042855437,0
0.025570131,0.000179882,5.037315847,0.043185751,197,0.027178446,0.000388315,-0.000574031,0.049508912,0
-0.012112429,5.04E-05,-1.780527122,0.021220231,147,-0.013162808,-0.000415727,0.000269161,-0.023462248,0
-0.01386894,6.34E-05,-2.690574407,0.024487842,194,-0.014658743,-0.000220645,0.000371689,-0.028197093,0
-0.016647446,9.86E-05,-4.161861601,0.030840685,250,-0.016031954,-0.000419774,0.000195637,-0.031866952,0
0.014814532,6.39E-05,1.644413075,0.024761879,111,0.016225602,0.000441687,-0.000525391,0.028320317,0
-0.021044669,0.000153711,-3.493415041,0.03711432,166,-0.022607708,-0.000610364,0.000432827,-0.041170881,0
-0.003248196,2.82E-06,-0.331315985,0.005288783,102,-0.003576581,-0.000115241,0.000104698,-0.006033454,0
0.011781058,4.55E-05,2.002779788,0.020878961,170,0.012274382,0.00022014,-0.000335121,0.023993485,0
-0.007626911,1.64E-05,-0.861840987,0.012630531,113,-0.008357605,-0.000284843,0.00021407,-0.014232543,0
0.016434822,0.000127733,8.546107486,0.032544501,520,0.016633926,0.000180846,-3.01E-05,0.023992122,0
-0.016476432,0.000117562,-4.234442915,0.031355828,257,-0.01705491,-0.00026592,0.000305312,-0.035829632,0
-0.023926905,9.46E-05,-7.010583191,0.036670838,293,-0.025840552,-0.000486807,7.06E-05,-0.033065708,0
0.019842881,8.19E-05,3.988419068,0.031168038,201,0.021995851,0.000523547,-0.00021137,0.034276834,0
0.020646194,0.000121144,2.973051991,0.034469876,144,0.022462474,0.000486734,-0.000553454,0.039532993,0
0.008547794,1.34E-05,1.247977995,0.012304881,146,0.009865335,0.000154951,-0.000176953,0.014394071,0
-0.019650506,0.00011956,-3.301285052,0.033793463,168,-0.021059312,-0.000473664,0.000422542,-0.037946269,0
-0.01969808,0.000116958,-2.915315883,0.03341237,148,-0.021314134,-0.000484866,0.000509241,-0.038235729,0
0.022060633,0.000102452,4.963642382,0.034709183,225,0.023740003,0.00023615,-0.000428899,0.040273972,0
-0.016917053,5.95E-05,-3.23115714,0.026212167,191,-0.018530543,-0.000224299,0.000347301,-0.030266377,0
0.010610987,2.80E-05,1.496149136,0.017027347,141,0.011714655,0.000287818,-0.000229666,0.019306713,0
-0.009744491,2.84E-05,-2.572545536,0.019357711,264,-0.007892156,-7.01E-05,0.000294652,-0.022229564,0
0.008776481,1.97E-05,1.026848247,0.01416165,117,0.009699323,0.000282982,-0.00023684,0.016090751,0
0.014128592,5.30E-05,1.864974134,0.023060765,132,0.015487531,0.00040153,-0.000353062,0.026122216,0
-0.029194925,0.000316134,-6.568858049,0.056023508,225,-0.02737673,-0.000365549,0.000866312,-0.064483164,1
0.056726112,0.001004311,10.72123513,0.097799266,189,0.060620507,0.001161574,-0.001136501,0.10970768,1
-0.010624027,2.42E-05,-1.253635214,0.016220819,118,-0.011929497,-0.000331459,0.000242643,-0.018512706,1
0.018601177,8.75E-05,4.687496489,0.030007535,252,0.020595716,0.000219087,-0.000296516,0.03452563,1
-0.007345273,2.64E-05,-2.210927231,0.016381797,301,-0.00538193,-5.93E-05,0.00018347,-0.018460572,1
0.027794288,0.000312669,18.2608475,0.067507825,657,0.02414285,0.000179764,-6.22E-05,0.043703928,1
-0.028175291,0.00018611,-4.733448951,0.044248429,168,-0.031310278,-0.00058558,0.000519076,-0.050673786,1
0.017177621,8.44E-05,8.50292225,0.030731363,495,0.019909505,-2.06E-05,-0.000414076,0.034925531,1
0.026083622,0.000195277,3.782125138,0.043632346,145,0.028381893,0.000627482,-0.000680971,0.049998641,1
-0.014229276,4.90E-05,-1.636366745,0.022581259,115,-0.01579614,-0.00048274,0.000360107,-0.025503449,1
0.00646032,1.17E-05,0.69125419,0.010652618,107,0.007052705,0.000259877,-0.000187507,0.012017539,1
0.010345569,3.41E-05,1.500107511,0.017897584,145,0.011083653,0.000260033,-0.000287922,0.020344902,1
-0.016997918,0.000120691,-7.241113117,0.038935392,426,-0.015496317,-4.87E-05,0.000540818,-0.045071395,1
0.014872646,5.23E-05,1.517009932,0.02327291,102,0.016610961,0.000509196,-0.000446258,0.026488802,1
-0.019569786,0.000245618,-7.827914511,0.047899153,400,-0.012842433,-0.000462854,0.000130047,-0.034271,1
0.016265411,9.44E-05,2.797650772,0.029523376,172,0.016877341,0.00031075,-0.000486097,0.033891325,1
0.029095858,0.000216534,8.2923194,0.048425926,285,0.030558496,0.000552461,-0.000258627,0.053353882,1
-0.016888938,8.44E-05,-6.063128693,0.034330908,359,-0.014106223,-0.000147129,0.000196467,-0.033259828,0
0.006787906,5.36E-06,1.866674248,0.009977485,275,0.007321044,2.72E-05,-0.000145125,0.011432973,0
-0.008748877,2.19E-05,-1.10235856,0.014649306,126,-0.009473333,-0.00021284,0.000291983,-0.016835157,0
0.025947182,0.000151443,5.630538544,0.039287853,217,0.029691792,0.000380113,-0.000378101,0.046262067,0
-0.00600064,1.35E-05,-1.1161191,0.012020101,186,-0.004956551,-0.000281546,8.12E-05,-0.011059064,0
0.011832007,5.00E-05,3.585098233,0.021516949,303,0.012381335,0.000155992,-0.000163945,0.023761552,0
0.022022539,0.000137184,3.479561155,0.03682466,158,0.023877535,0.000451069,-0.000565202,0.042131806,0
-0.014740071,6.06E-05,-1.945689323,0.024290924,132,-0.016204577,-0.00046472,0.000353084,-0.027439303,0
-0.018059724,9.52E-05,-3.124332291,0.030240101,173,-0.019621137,-0.000368978,0.000395025,-0.034755644,0
0.007778119,1.49E-05,0.832258715,0.01235247,107,0.008671016,0.000273432,-0.000219649,0.013963509,0
0.017769918,6.14E-05,7.569985253,0.033474762,426,0.016107096,0.000380784,-5.71E-05,0.026608485,0
0.013036153,3.79E-05,1.968459039,0.019985867,151,0.014674546,0.000243954,-0.000308901,0.023176253,0
-0.015438099,5.48E-05,-2.207648155,0.024013355,143,-0.017234132,-0.000366558,0.00033259,-0.027669166,0
0.011551747,2.92E-05,1.259140377,0.017775343,109,0.012923796,0.000339867,-0.000323086,0.020359895,0
-0.015691444,8.84E-05,-2.479248188,0.027743485,158,-0.017002004,-0.000433508,0.000379849,-0.031188321,0
-0.014185536,8.01E-05,-2.525025393,0.0265071,178,-0.01458038,-0.000368653,0.000322319,-0.029438917,0
0.009675354,2.31E-05,2.041499668,0.015820926,211,0.010356552,0.000135613,-0.000182176,0.018051437,0
-0.013097037,4.39E-05,-1.990749562,0.021187058,152,-0.014334272,-0.000256942,0.000332011,-0.024363544,0
0.02876426,0.00022161,6.328137257,0.04760708,220,0.031153106,0.000490929,-0.000437678,0.053468098,0
0.009299289,1.30E-05,1.525083455,0.013515832,164,0.010310311,9.93E-05,-0.000255859,0.015613126,0
-0.013790662,4.61E-05,-1.516972791,0.021895047,110,-0.015260035,-0.000393351,0.000433228,-0.025049223,0
0.015164008,5.73E-05,1.728696952,0.024123191,114,0.016861014,0.000482895,-0.000417961,0.027523218,0
-0.012898115,4.10E-05,-1.599366307,0.02054316,124,-0.014288276,-0.000379981,0.00032472,-0.023395115,0
0.024216821,0.000170782,5.981554703,0.043070539,247,0.023275697,0.000264857,-0.000522672,0.049727952,0
-0.016229967,0.00010379,-2.888934116,0.029800713,178,-0.017176597,-0.000497612,0.000314122,-0.032298022,0
0.010375863,6.34E-05,2.542086331,0.021523025,245,0.010448866,0.000177061,-0.000226614,0.02454072,0
-0.013020897,4.32E-05,-2.122406227,0.020939204,163,-0.014402014,-0.000258748,0.000291312,-0.024107624,0
0.005366656,1.42E-05,1.250430938,0.012158854,233,0.004624628,4.98E-05,-0.000176653,0.01349178,0
0.01360543,7.04E-05,4.448975636,0.029086315,327,0.011941664,8.12E-05,-0.000360057,0.033190693,0
-0.014060544,5.23E-05,-2.207505405,0.02292432,157,-0.015341643,-0.000311946,0.000313427,-0.02621966,0
0.015436029,4.09E-05,4.707988726,0.023017525,305,0.017176391,0.0001474,-0.000132477,0.025817958,0
-0.010509545,3.81E-05,-3.688850386,0.020988855,351,-0.010670199,-0.000287718,8.76E-06,-0.011200845,0
-0.015201981,5.69E-05,-1.657015954,0.024109928,109,-0.016926493,-0.000482173,0.000449118,-0.027620575,0
0.017159153,7.17E-05,2.230689889,0.02726537,130,0.018995531,0.000470646,-0.000416621,0.031114816,0
-0.012260731,3.26E-05,-4.15638788,0.020623355,339,-0.011269391,-0.000167994,5.75E-05,-0.017367552,0
0.013183222,4.50E-05,1.56880336,0.021327408,119,0.014548218,0.000371586,-0.000382749,0.024427172,0
-0.018073767,0.000119303,-4.44614665,0.032847783,246,-0.018964373,-0.000407163,0.000237928,-0.035424319,0
-0.003116366,3.00E-06,-0.330334814,0.005289617,106,-0.00340602,-9.22E-05,0.000121933,-0.006055171,0
0.018684834,0.000121839,6.745225245,0.040521386,361,0.015865588,9.00E-05,-0.000528191,0.046416843,0
-0.007332412,1.71E-05,-3.7102007,0.016380588,506,-0.006590379,-0.000363217,1.40E-05,-0.010185712,0
0.011483941,3.22E-05,1.297685362,0.01828083,113,0.012775877,0.000354023,-0.000326416,0.020808265,0
-0.009915225,3.20E-05,-5.314560771,0.019895358,536,-0.010978801,-4.55E-05,5.43E-05,-0.015315922,0
0.009011701,3.69E-05,1.919492306,0.017931941,213,0.008690877,0.00015967,-0.000241291,0.020295684,0
-0.007473559,2.80E-05,-1.733865573,0.015919515,232,-0.0060711,-0.000103838,0.0002145,-0.01811587,0
-0.018552126,7.03E-05,-6.790078065,0.030851118,366,-0.019190681,-5.41E-06,0.000324471,-0.035344213,0
0.018745196,0.000115187,6.935722382,0.039301625,370,0.01470905,9.19E-05,-0.000490359,0.045292256,0
-0.024027066,0.000139343,-3.21962685,0.03808523,134,-0.026618348,-0.00056574,0.000619513,-0.04387431,0
0.034052105,0.000288002,7.150942074,0.053913659,210,0.038104164,0.000661896,-0.000466674,0.062115355,0
-0.005381181,2.02E-05,-1.006280904,0.01297487,187,-0.003606347,-0.000305596,9.39E-05,-0.01104727,0
0.013689216,5.63E-05,5.051320698,0.027517753,369,0.012479629,0.000277719,-8.02E-05,0.023433801,0
-0.021367009,0.000123388,-15.1278422,0.04541412,708,-0.020033024,-1.45E-05,0.000367755,-0.049479459,0
0.011121507,3.36E-05,7.918513097,0.025419595,712,0.010036793,2.61E-05,-0.000161077,0.024722292,0
0.013702842,5.29E-05,1.959506351,0.022847063,143,0.014925093,0.000327861,-0.000363035,0.026092563,0
-0.010817674,1.51E-05,-2.552971079,0.014138451,236,-0.012706204,-5.19E-05,0.000196956,-0.016414268,0
-0.012436944,5.81E-05,-3.979822022,0.027510547,320,-0.011074742,-0.000399046,5.78E-05,-0.01838807,0
0.019114201,9.54E-05,6.460599816,0.035471476,338,0.019541299,4.16E-05,-0.00046877,0.039841266,0
-0.014463898,6.60E-05,-4.020963716,0.026698452,278,-0.013624891,-0.000148351,0.00027568,-0.030442141,0
0.021940654,0.000146542,4.47589351,0.037357565,204,0.023691966,0.000386927,-0.000428521,0.04251016,0
-0.005696055,5.63E-06,-1.156299216,0.009077279,203,-0.005352518,-5.35E-05,0.000134729,-0.010463549,0
0.013324111,4.54E-05,2.518256895,0.021500329,189,0.014648699,0.000233339,-0.000249934,0.024727384,0
-0.019127153,0.000105835,-8.798490396,0.040073109,460,-0.018262864,-3.78E-05,0.000556325,-0.046391523,0
0.01773921,8.12E-05,2.252879621,0.028600982,127,0.019574197,0.000543791,-0.000432791,0.032378039,0
-0.010909323,1.80E-05,-5.869215766,0.020016742,538,-0.010251473,-2.07E-05,0.000284607,-0.022880663,0
-0.011934902,4.36E-05,-1.658951314,0.020286912,139,-0.012935683,-0.000321631,0.000317151,-0.023143853,0
-0.012313119,6.51E-05,-2.499563241,0.02359396,203,-0.012471125,-0.000331226,0.00022351,-0.024839502,0
-0.025978081,0.000343941,-7.819402455,0.053660573,301,-0.024213096,-0.000318217,0.000558142,-0.061399181,1
0.021957562,0.000143202,4.54521531,0.039203207,207,0.021616733,0.000308964,-0.000526115,0.044766465,1
-0.0196257,9.50E-05,-2.786849361,0.031290351,142,-0.021713659,-0.000493133,0.000441823,-0.03583861,1
-0.029529936,0.000280487,-5.7288076,0.051120826,194,-0.03170486,-0.000630267,0.000558834,-0.057665856,1
0.004704394,1.98E-06,0.832677778,0.006089044,177,0.005203711,2.70E-05,-0.000122097,0.007013853,1
-0.034032226,0.000225863,-10.75418328,0.051844241,316,-0.03881003,-0.000530843,0.000202773,-0.05710118,1
0.021753858,0.000167926,8.309973944,0.041515558,382,0.022386544,4.02E-06,-0.000499684,0.04685005,1
0.006698909,1.01E-05,0.837363588,0.010305895,125,0.007565229,0.00017432,-0.000160727,0.01187678,0
-0.019153821,0.000106859,-3.083765169,0.032325507,161,-0.020685367,-0.000432695,0.000440185,-0.036828031,0
0.012452252,3.55E-05,1.681054053,0.01924769,135,0.014050002,0.000293264,-0.000299888,0.022232963,0
0.020236647,8.23E-05,8.782704805,0.039911059,434,0.01864321,0.000556498,-5.61E-05,0.029414135,0
-0.022013542,0.000150706,-7.044333294,0.044620239,320,-0.019832954,-0.000474414,0.000124398,-0.034198175,0
0.012039831,4.11E-05,6.549667954,0.027869987,544,0.01092007,0.00043722,-1.69E-05,0.015250418,0
-0.009065625,1.75E-05,-3.091378244,0.014886132,341,-0.009385043,-6.84E-06,0.000195615,-0.016860439,0
0.002899639,1.88E-06,0.298662815,0.004452868,103,0.003278434,9.32E-05,-8.52E-05,0.005098038,0
-0.003407264,2.66E-06,-0.367984494,0.005314924,108,-0.003792941,-0.000102627,9.97E-05,-0.006081006,0
0.015330437,7.23E-05,3.771287473,0.026244205,246,0.016511462,0.000247999,-0.00022322,0.029962522,0
-0.006442704,9.59E-06,-0.876207803,0.010084133,136,-0.007157516,-0.000160448,0.000147502,-0.011556767,0
0.005579597,4.57E-06,1.12707869,0.008774682,202,0.00548285,0.000160732,-3.86E-05,0.008377563,0
-0.007906682,1.60E-05,-0.838108313,0.012684333,106,-0.008785888,-0.000225248,0.000276323,-0.0145478,0
0.02676923,0.000198971,4.604307566,0.044208487,172,0.029313759,0.000557287,-0.000559283,0.050704851,0
-0.009222956,2.00E-05,-0.968410342,0.014493915,105,-0.010272087,-0.000343128,0.000247635,-0.016402484,0
0.012324929,3.62E-05,2.095237919,0.01955394,170,0.013582928,0.000208783,-0.000278751,0.022680239,0
-0.01959144,6.79E-05,-12.4013817,0.036966174,633,-0.020099248,-8.23E-05,1.78E-05,-0.021372466,0
-0.020818945,0.000131765,-6.620424488,0.036196523,318,-0.021750484,3.96E-07,0.000584565,-0.041222603,0
-0.014153422,6.11E-05,-2.816530911,0.023494914,199,-0.01576591,-0.000265455,0.000266037,-0.027341766,0
-0.029319107,0.000253973,-11.43445155,0.054821296,390,-0.032939569,-0.000200169,0.000388734,-0.058050031,0
0.004419876,5.00E-06,0.450827401,0.007119359,102,0.004877533,0.000161534,-0.000138094,0.00807734,0
0.019448234,0.000113808,2.839442144,0.033087625,146,0.020954822,0.000447311,-0.000538308,0.037915269,0
0.017912945,7.69E-05,3.869196012,0.028392695,216,0.020018364,0.000420681,-0.000203777,0.032218858,0
0.019211428,0.000112359,2.920137027,0.032840399,152,0.020668436,0.000427336,-0.000517987,0.03769338,0
-0.021934913,6.23E-05,-7.238521392,0.035069197,330,-0.022928807,-5.59E-05,0.000511463,-0.04038022,0
-0.038645191,0.000323609,-10.2409756,0.056729767,265,-0.045182438,-0.000450641,0.000445607,-0.067229024,0
0.013038006,4.08E-05,3.468109678,0.02394964,266,0.013359773,0.000474712,-2.49E-05,0.015175843,0
-0.016038279,6.86E-05,-2.325550484,0.026211726,145,-0.017486352,-0.000404096,0.000375157,-0.029915966,0
0.008024703,1.73E-05,0.979013819,0.013168187,122,0.008774765,0.000273159,-0.000202086,0.014791453,0
-0.012439757,3.83E-05,-3.221897121,0.023267672,259,-0.011258426,-0.000355979,8.70E-05,-0.020006609,0
-0.026460765,0.000213094,-4.339565432,0.045011803,164,-0.02864502,-0.000549913,0.000649825,-0.051522667,0
0.018040943,8.76E-05,2.074708479,0.029448425,115,0.019764843,0.00061975,-0.000500684,0.033246353,0
0.014286446,6.10E-05,2.600133215,0.024277801,182,0.015377879,0.000299415,-0.000288665,0.02728556,0
0.005368028,7.64E-06,0.547538875,0.008749885,102,0.005892561,0.000191363,-0.000177894,0.009919795,0
0.011923867,4.48E-05,1.848199333,0.020712382,155,0.012601446,0.000229823,-0.000370852,0.023865563,0
-0.02713071,0.000204968,-4.693612842,0.044894326,173,-0.029577461,-0.000582622,0.000549431,-0.05125417,0
